asin,title,brand,price,related,imUrl,salesRank,categories,description,pic_downloaded,boots,sex,image_path
B00EX0JD9M,Charm Foot Vintage Womens Platform Chunky Heel Western Boots Martin Boots,,29.0,"{'also_bought': ['B00F3CVMWU','B00FZEVQ0Y']'also_viewed': ['B00F3CVMWU','B00ECL7Y7U','B00FZEVQ0Y','B00G4SLS3A','B00FO4VQO6','B00FTM4VOA','B00F2J0EZA','B00F3ANAVS','B00GXCTI5C','B00DY64T2C','B00E3DX6AG','B00EBC7EAM','B00FTNQ75U','B00C09JF5K','B00GVHN0KS','B00FTMMFDE','B00FCNHNS2','B00C8VCNBI','B00FTS9U0E','B00EX0PFOE','B004V2US2S','B00KFGMABQ','B00ECEQYLO','B00G22W68Y','B00EXISUOI','B00IKOZTKY','B00DZI1IYQ','B00GDX8FFA','B005O30Y22','B005CN61LM','B00DSVMAWY','B00EOI5S3S','B00EJLQ1AO','B005O3106G','B00DJU9XEM','B00KEJ2CIK','B00F5VQ5W6','B00FDWR5SK','B00CE2NE3W','B00ICSWVYK','B00F529JXW','B00GZG6IEA','B00GG3Q6K8','B00BZ89Y44','B00IKG40IY','B005UUTNDK','B00F2JP2CK','B00G62UB9G','B00I80BGHA','B0053ODEGU','B00DL1065E','B0099AGYU2','B00ENIFB5Y','B00AMWGB3G','B004YHINTA','B00HRN3AOQ','B00I0VHSEC']'bought_together': ['B00FZEVQ0Y','B00F3CVMWU']}",http://ecx.images-amazon.com/images/I/418abXm-ghL._SY395_.jpg,{'Shoes': 57300},,,True,True,women,pics_boots/B00EX0JD9M.jpg
B00EFD5L6G,West Blvd Womens SEOUL COWBOY Boots Cowgirl Western Roper Slouch Mid Calf Shoes,,,"{'also_bought': ['B00EPQAY8S','B00EPRBBMU','B00EPRB832','B00EOFQ4L6','B00EPRB3UU','B0054U9LBA','B0029IQIRU','B00EOFQVAK','B008V1X5UC','B007FHL7S0','B0029IMFUY','B00919FZWY','B00EUIGCS2','B009YKGNZ8','B003EQ82IE','B00B1W3W6K','B0097B0KBM','B00F4H1MBU','B00EZ8EU6S','B00HHNPIK0','B00362L0DU','B009S3I1AQ','B00FZ3X734','B007Z96JD6','B00EB5Q7RK','B0062FSJGE','B00HZT6KLM','B003N7MY7O','B0029IITOU','B00EPRATAK','B00A6Y1TWS','B006L6QTOI','B00A044PK2','B00AVPHH4Q','B0094G8RKQ','B00362TP7I','B00AODVTK8','B00EDTMGQK','B007WAEB10','B00CIBCJA8','B00EZDXHGC','B00AWRR2SY','B008X0EW44','B00AEKWT8W','B008G1G71G','B00EUHCNMW','B00GYS1F56']'also_viewed': ['B00EPQAY8S','B00EPRBBMU','B0054U9LBA','B00EOFQ4L6','B008V1X5UC','B00EPRB3UU','B00EPRB832','B00EOFQVAK','B00FZ3X734','B00F1KH7BY','B00DYCQD6Q','B007FHL7S0','B003EQ82IE','B00933LESM','B00HHNPIK0','B00JOZX5NG','B00FZ3XP4U','B00ETFD2GG','B00F4G8X4A','B00D3YSU20','B00F4H1MBU','B00EZ8JAXQ','B00C6N0TQY','B009K75W1Q','B00BJEEQ1U','B00K7JDJX4','B00IX5G54E','B00GZ65KBC','B00C8UND22','B00H3USQ24','B00919G9N8','B00BCE2BN2','B009W4ED80','B0062FSJGE','B00A7A577E','B0077QNAUW','B00D4TJO7E','B00JU8II3Y','B00JFI6D54','B00LBGXUOK','B00BTTK6LE','B00866CHH4','B0091UHD28','B00FZ3Y2JW','B003N7MY7O','B005WPS6KO','B009ZLJASS','B00EZ8EU6S','B001HN6SCS','B009YKGNZ8','B00G64WTCG','B00LGMWC2K','B00BETMQK8','B00ET9ELXA','B00EZ8E96O','B00AOHKJ1O']'bought_together': ['B00EPQAY8S','B00EPRBBMU','B00EOFQ4L6','B00EPRB3UU']}",http://ecx.images-amazon.com/images/I/41eSSKlDHvL._SY395_.jpg,{'Shoes': 3781},,,True,True,women,pics_boots/B00EFD5L6G.jpg
B00HPWPPTM,"""J-41 by Jambu Women's Spain Boots""",,,"{'also_viewed': ['B004LM6YD0','B00BXUFHIQ','B004LM53W8','B00IOQHJCO','B00BXFF2LS','B004LM3EEM','B00385X0Q0','B007422WKS','B00DQV2CZG','B007422XNY','B00BONHOTM','B004LM3E7Y','B007422WK8','B00BXFF4DE','B0093JS5C4','B007422VRC','B00GR65JM0','B0093JS5EW','B00BXFF682','B007422VS6','B007422WL2','B007422WLC','B004O7Z9S8','B00E7YJC22','B00BONHRT4','B005IX3NSK','B0093JS4GG','B004LM291G','B00BXFF4NO','B0093JS4F2','B0093JS5AG','B0038HG6U0','B005IX3OKW','B0093JS4ES','B00GBBX9JQ','B007422VVS','B004LM53YG','B00BXFF7TK','B005IX3NVM','B004LM291Q','B00A42BKMQ','B009CR9RJ2','B007422WIU','B004IN95YM','B005IX3O7A','B00BXFF2H2','B005IXS826','B00F0CT8SI','B00B1CQSQ6','B005IX3O84','B00BXFF7Y0','B00BXFF0GU','B00BXFF6KK','B00E3LUBHE','B0040JINBA']}",http://ecx.images-amazon.com/images/I/41TPl0OivRL._SX395_.jpg,{'Shoes': 142790},,,True,True,women,pics_boots/B00HPWPPTM.jpg
B00H4QMWAE,"""FOREVER LINK FOCUS-33 Women's Fashion Stylish Pull On Over Knee High Sexy Boots""",,,"{'also_bought': ['B0097B0KBM','B00LLIGYV4','B00HRQU44C','B00C2OGXJE','B00CMGRVIY','B0097B650M','B00LWLK89O','B000GIQJ42','B00BNCN8N0','B00D1K0PBK','B00F9NOYW8','B00IF1JTEE','B00FAV3RVS','B0071FMEX8','B000ZH9OYG','B00GN7I1T6','B005THF61M','B0099NLZ4E','B00LHFU4JE','B004KTRH26','B004VCQQPG','B00L8V6H5M','B00D75QXEW','B00DPI534W','B009K484DC','B00G4LO7PS','B00A6UARO8','B00D75S7VE','B005SN3F88','B00JGNQP7E','B00EOI5S3S','B0099NMTYO','B00JOCZC94','B003HC7A5Q','B00A9QXIOA','B00F9R8GZA','B00CAY1MBK','B005C4Y7Z8','B00919GY7E','B0018ND9UQ','B0018ND8KC','B00D3CG5VA','B009YQ5QGO','B006Y2VPWK','B002YQ2GI2','B004B038UY']'also_viewed': ['B0097B0KBM','B00HRQU44C','B002A9F15I','B00CMGRVIY','B00A6UARO8','B0097B650M','B00J2NPOZW','B00F8H6BUI','B00BG0EZ1I','B00421AEFO','B0094ILEJA','B007UN3ROQ','B00919GY7E','B00AKLDUA6','B00919HQDK','B003HC7A5Q','B0089GFCK0','B00JMGN1ZY','B0018ND9UQ','B00919FKD8','B002CNNGN6','B00G2T8N9I','B00126INVE','B0089GH4BU','B0089GFR2S','B004VCQQPG','B009VN935K','B003YLUFAM','B00EN6OLBG','B00H4QII7A','B0089GEIMS','B00G34XVT4','B007G4ZPPI','B00JKV1ENC','B000AY0PYM','B009N79LFG','B003DWZV9W','B00FH2PGPK','B00CE2L69G','B009YAVJ98','B00GMPZ0L6','B00HTTM4D6','B00FLTTAB0','B004ZDMB9Q','B0091KYII0','B00GGXMD7I','B00125RVDG','B002A9GVR0','B000AY0PIS','B00DBX5F76','B00F6VC2EA','B0050FU9QK','B009RR1LCI','B008OGMWOY','B0091K6VGC','B00125V5GU','B004QMXLPO','B0067IONV6']'bought_together': ['B0097B0KBM','B00LLIGYV4','B00BNCN8N0','B00C2OGXJE']}",http://ecx.images-amazon.com/images/I/319jhtzsxWL._SY395_.jpg,{'Shoes': 5515},,,True,True,women,pics_boots/B00H4QMWAE.jpg
B00GBNB3TC,Charm Foot Fashion Bows Womens Platform High Heel Over the Knee Boots,,33.0,"{'also_viewed': ['B00GXDKYQ8','B00F8HPHVM','B0097B0KBM','B00GXDASRS','B0097B650M','B00A6UARO8','B00919GY7E','B00JNH2J0U','B00F8H6BUI','B00LJR1POS','B00LJRGCBE','B00E96B9UG','B004VCQQPG','B00919HQDK','B00F971J1S','B00CMGRVIY','B0018ND9UQ','B002A9F15I','B00H4QMWAE','B00DY7UVFU','B00GJAKTEW','B00919FKD8','B00G4S2FL4','B00JL47Z4K','B00G967TRQ','B000AUFZR8','B00JL48BNY','B00F8I6SA0','B0018NFT5E','B00JK5L8MK','B00I0I2IXQ','B00GJB9DWA','B000AY0PIS','B00GNCVAB2','B00KCIHAGM','B002LCAVTK','B008X8WY3C','B00BG0EZ1I','B009CQDSZ2','B007SIG0RE','B00HUVA020','B00G3SMP0Q','B00HN32CUI','B005F25PZS','B0018ND8KC','B00IY5OJKA','B007SIG5LK','B00FSBFD1W','B00DCSGZJC','B00KCIDV3S','B00HRQU44C','B00JMY8X9U','B00I8WCS8O','B003YLUFAM','B004QMXLPO','B00I0Z8WHA','B005KE1ZYG','B003B4FW1O','B00F8HHCVA']}",http://ecx.images-amazon.com/images/I/31KrkyaFysL._SY395_.jpg,{'Shoes': 109576},,,True,True,women,pics_boots/B00GBNB3TC.jpg
B00CP6193Y,"""Spring Step Women's STATLER Lightweight Dress Boots""",,,"{'also_viewed': ['B006SDDETC','B00AUBWHLE','B00ATYGMRW','B00CAFMKGK','B00ATM6ITG','B00C5YFIME','B002PDPFD2','B00ARQW63G']}",http://ecx.images-amazon.com/images/I/41WtG2gh7AL._SX395_.jpg,{'Shoes': 188672},,,True,True,women,pics_boots/B00CP6193Y.jpg
B008U4L50W,"""BLOSSOM BELLE-10 Women's pointy toe lace up platform mid calf boots on stiletto heels with micro suede upper""",,,"{'also_viewed': ['B00EWBGCLO','B00GG3Q6K8','B00G7SMBP6','B00FNHMERW','B00IKOZTKY','B008M2TQY4','B00H3NHK3M','B00G1XMTB8','B00H3OAAYM','B00HRN3AOQ','B009TFOV02','B00AMWGB3G','B00CMUPJWU','B00H9FJSB6','B00A6UARO8','B000AUJ358','B00EY6DMR4','B00BJPDZ70','B00FCNHNS2','B00FEAN19I','B00FRKTKEA','B00GSKU45M','B00J2QVJR6','B00I3TC51C','B00A044O5S','B0091KYII0','B007E5AHG6','B00F2QT18E','B00F7SK8J8','B00EQQYRNU','B00HFHCXMO','B00GQR2PUY','B00FTM4VOA','B00FL3URLS','B00D5OYIRY','B00J4DKLWG','B00CZ4ZNEC','B00CMV42W2','B00HPLYMB0','B00AMTWPU2','B00GUYISXQ','B00A76NHCU','B00CI2S5SC']}",http://ecx.images-amazon.com/images/I/31t22vZrbEL._SY395_.jpg,{'Shoes': 138746},,,True,True,women,pics_boots/B008U4L50W.jpg
B006JSVV1O,Nancy Li Bd2503 Black Faux Suede Women Fashion Boots,,19.99,,http://ecx.images-amazon.com/images/I/51axE0wM%2BKL._SY445_.jpg,{'Clothing': 1665481},,,True,True,women,pics_boots/B006JSVV1O.jpg
B005O30Y8G,Reneeze CHERRY-2 Women High Heel Wedge Ankle Boots - Black,,,"{'also_bought': ['B005O3106G','B00GRKRQ0O','B00A9OXDVK','B00FBP3QOG','B00CAWK5ZG','B00AVA1NCS','B005O3121E','B00CAWN5EE','B00DOTDJHK','B009ZLDPGG','B005O316E2','B00AH4QHOM','B005UUTNDK','B00G4EN9WM','B00F5VOV1I','B00CAWKU2O','B008JDSK2K','B00IROI3MS','B005QML0H4','B00HQCUP5A','B000MBPIBS','B00B2DJCIU','B00L2ZK8EA','B009C6IH9Y','B00GUYISXQ','B005FPTD76','B00HUH8JRM','B00AEKWS9C','B003THNNIM','B00DH2ON8I','B00HJKU3L0','B006AZCMUA','B00B1JESRA','B00K7ZU53U','B00BV9BL2U','B00ASHT2E0','B00AMTWPU2','B00IA3FNEW','B0094G8RKQ','B00AZBM1N8','B00FCNHNS2','B005PYGOPG','B00FCBEFK8','B008WZCE9A','B000OP7LTY','B007WADJ7M','B00DQB90SS','B00902G8RS','B00J2K994C','B00FW7UO70','B00HLY5W1A','B00BTG1WE2','B00H5DOUW4','B00KV46310','B00IKOZTKY','B00HYO4TCK','B00ENCLUTG','B007K6IDYC','B00I8NWE4G','B0058LTW0A','B007UNY8FI','B001IQ5P8W','B00GYL8QV4','B00919LRSU','B0091XSG9Y','B00E798BBU','B008I3DZG2','B003MP9C2M','B00FC3498O','B00DB8DIWK','B003S0VOJ0','B00AATE9N0','B0018T0KAW','B0034ZDZEQ','B00DYHR9NC','B00E955EOO','B002LL4UO8','B00CLOC1NW','B00857TGEQ','B001C7FEOM','B009XM2Y64','B007TQTWZ2','B009EF8PH2','B00913JPPI','B00ANI0LZI','B00E1JOUJS','B00A29WCA0','B00AZLA7XO','B00C20EGNS','B000VOLCO8','B00AZ3L61E','B00JY3KPT0','B001FWYGJS','B005PDAX8Q','B00DDMYJ04','B00H8A2FVM','B009PLBLQC','B008K18490','B00E89MYAS']'also_viewed': ['B00A9OXDVK','B005O3106G','B005UUTNDK','B00GRKRQ0O','B00AVA1NCS','B005O3121E','B005O316E2','B00FBP3QOG','B00CAWK5ZG','B0096TC6AS','B00C8VCNBI','B00B7A1UPQ','B009ZLDPGG','B00DCZA6KO','B00AH4QHOM','B00F5VOV1I','B005FPTD76','B0041GTWU8','B00CAWN5EE','B00CAWKU2O','B00K1TB1NK','B004T9JOB4','B009G45CYA','B004V2SY1U','B00CE2NE3W','B00JBMQOG2','B00E1C9MLQ','B00B1JESRA','B00DGD4Y0K','B00H9OP3PW','B0051DNX50','B00GGFIX3Y','B0099A1P1K','B00IBL9Q8C','B0092T8KZM','B00AEKWS9C','B00HM9IWA2','B00H3N4ST6','B0098OJZ3M','B00AMTWPU2','B005PYGOPG','B00AQGA3FU','B00BHVW6PS','B00F3CVMWU','B00IKOZTKY','B0091KWYHC','B00EDHQHZS','B00DOTDJHK','B00DGD4OLE','B00HQCUP5A','B00A03QBFA','B00C2CK0IG','B0099AGYU2','B006QUG7XC','B00HQCU7M6','B00BEUEGPU','B00C7KTILS','B00IGNAL7A']'bought_together': ['B005O3106G','B00A9OXDVK','B00GRKRQ0O','B00FBP3QOG']}",http://ecx.images-amazon.com/images/I/41tf7SuPUjL._SY395_.jpg,{'Shoes': 3728},,,True,True,women,pics_boots/B005O30Y8G.jpg
B00JOZX85Q,"""Women's Cowboy Mid Calf Slouchy Cowgirl Western Boots8 Available Colors""",,34.99,"{'also_bought': ['B00EOFQ4L6','B0054U9LBA','B00BJEEQ1U','B00EKTRJ2Y']'also_viewed': ['B003EQ82IE','B0054U9LBA','B00EPRBBMU','B00GZ65KBC','B00HHNPIK0','B00EOFQ4L6','B00EPRAWJS','B00FZ3X734','B00D3YSU20','B00F4H1MBU','B008V1X5UC','B007FHL7S0','B00H3USQ24','B00EPQAY8S','B00BJEEQ1U','B00EPRB3UU','B00EPRB832','B00C8UND22','B00BTTK6LE','B00EOFQVAK','B00FZ3XP4U','B00EZ8JAXQ','B00DYCQD6Q','B00D4TJO7E','B009YKGNZ8','B00EZ8E96O','B00EZ8EU6S','B00AOHKJ1O','B0091UHD28','B00C5NBVVW','B000FSADJU','B00933LESM','B0062FSJGE','B005EVC4XQ','B00BCE2BN2','B0077QNAUW','B00ETFD2GG','B007CHBBUM','B00F686A64','B00JU8II3Y','B003N7MY7O','B00F1KH7BY','B00APVMMXW','B00BF6JWWA','B00FZ3Y2JW','B00B1W3W6K','B00EJXUMPM','B00BQVTPLM','B00BLWO39K','B005I4DB2W','B00GJ7GRMI','B00F4G8X4A','B00G56H3A8','B00866CHH4','B00880CLJ2','B00G64WTCG','B007R18DL8','B009ZLJASS','B00IX5G54E']'bought_together': ['B00EOFQ4L6']}",http://ecx.images-amazon.com/images/I/415nD%2BGhJ6L._SY395_.jpg,{'Shoes': 4282},,,True,True,women,pics_boots/B00JOZX85Q.jpg
B00DU7JRDG,"""Women's Cool Rivet Closed-toe Thick Heel High Heel Martin Boots White 8.5 B(M) US""",,,{'also_viewed': ['B005I3W0WK']},http://ecx.images-amazon.com/images/I/41W5zeZgsmL._SY395_.jpg,{'Shoes': 343233},,,True,True,women,pics_boots/B00DU7JRDG.jpg
B00F0TO6J2,"""Apex01 Riding Boots Soft Leopard Print Lining Women's Shoes Tassel New""",,36.5,{'also_viewed': ['B005P5L4UU']},http://ecx.images-amazon.com/images/I/41XJb4TtrBL._SY395_.jpg,{'Shoes': 177389},,,True,True,women,pics_boots/B00F0TO6J2.jpg
B00FL3QUO6,"""Report Signature Women's Deluka Fashion Ankle Boots in Brown Size 8.5""",,,"{'also_viewed': ['B007YYXKKM','B0062JRKXI','B00APV0C4S','B004B8A6DS','B0087CIQK4','B0089UQHVY','B003DWZV9W','B008PBWGN0','B00E7Y9I0I','B00D94MVXS','B008HPRMBU','B00AFFNH3M','B00G209UTO','B005GIZXWQ','B006ZGV9LM','B0098W81UM','B00CNRGWWS','B00EZDXHGC']}",http://ecx.images-amazon.com/images/I/41MNXRmO%2BcL._SY395_.jpg,{'Shoes': 257934},,,True,True,women,pics_boots/B00FL3QUO6.jpg
B00J6MUBR0,"""DailyShoes Women's Fashion-Hi Over the Knee Thigh High Flat Slouch Boots""",,,"{'also_bought': ['B00GNCVAB2','B00DQX65PW','B00EB5Q7RK','B00CWB98J4','B00GNGMK62','B0097B0KBM','B00AER2L0Q','B00F4FD8AA','B00GS24ZX2','B00G6UPWDS','B009GSOR7O','B00EHTUXTS','B00EPRATAK','B002XULPLI','B00H2VRZEY','B00CMGRVIY','B00BK4NEDK','B00FNI4DVQ','B005FCTAS6','B00FL3YVMO','B00B2EBL2Y','B00EZDXHGC','B00G4EN9WM','B00FIZZ55M','B004GSUOUS','B00CQGUSYY','B00E57AH2K','B00GCSNKJ2','B00CN47GXA','B009XJKXWE','B005QAX722','B00KTLESI0','B00EU3BAS4','B00DF9NH9O','B007FHL7S0','B007Q7OTA2','B00IA6UA4M','B007AFUFR6','B008V8X1WM','B00HEQUKE4','B005PTAY2A','B0094G8RKQ','B008RXC3ZM','B00AVPHH4Q','B004ZGPE7O','B00DSVBR7S','B00F2V77JE','B00LLJMQPQ','B00GNC6R2O','B0083YI8A4','B00BZ4OQV4','B00JEILE9U','B001D161W6','B00GI6IASO','B009C6IH9Y','B00CWB98EO','B007WAEBPQ','B005SN3F88','B00GYL8QV4','B00EPQIZXY','B00EPQEAJ2','B00GHXDE1G','B00CPT1ML0','B00EDK8NJS','B0052W5XP8','B00G9D179U','B00DFQYA5C','B00KLXVB4U','B008BDQKQG','B000WYXPP6','B00JRU743A','B00EPQIZZW','B00J59F4BM','B00GHI3MLI','B000RUJJAU','B006ZEQOIC','B00KNM6NUQ','B00E9LRMOI','B0056LP3K0','B00GZ6NLF4','B007GB6WJY','B00GRIZZB8','B003IFYBAY','B008X04NMK','B002BM5ZS2','B002XULQ8K','B005P4T8RM','B00BNCN8N0','B00F4WT94C','B00D6G7VSE','B00KC0IRLC','B007WAF02E','B00A8YXHKS','B008X0EW44','B00C2OGXJE','B00BQYYMMQ','B00CQ3DPJM','B00H97I78O']'also_viewed': ['B00GNCVAB2','B00EB5Q7RK','B00GNGMK62','B00F4FD8AA','B0090S9GOY','B00AER2L0Q','B00GS24ZX2','B00DQX65PW','B008X8WY3C','B00AM5LN0O','B009GSOR7O','B00FNI4DVQ','B00EZDXHGC','B00G6UPWDS','B0097B0KBM','B00IRFY7CC','B00CMGRVIY','B00GODDEOQ','B00H2VRZEY','B00G4LO7PS','B009XJKXWE','B0089GG4X4','B0091KXI3Q','B00ESXEZP6','B00HNML8JK','B0089GI2FW','B00GAP3KBK','B005PTAY2A','B00BNW00MC','B00JUAO49Y','B00919GY7E','B00GKU1Q4S','B00FA52QL6','B00CJL4QUS','B005KE1ZYG','B00I5REKNI','B00H6CUOL0','B00AERGJF4','B00H5IYFW4','B00HFGNQY4','B00FEVP1PE','B00HG6JEJY','B00FRKX2VW','B00HWISUBO','B009KTWUAA','B005QAX722','B00CWB98J4','B00FSKXE8M','B00GKU22RI','B00H4QMWAE','B00FDND5SS','B009VK24XQ','B00FZ5Q7V6','B00I5RATBU','B0018NFT5E','B00EU3BAS4']'bought_together': ['B00EB5Q7RK','B00CWB98J4','B00GNCVAB2','B00DQX65PW']}",http://ecx.images-amazon.com/images/I/31oZOtd1jFL._SY395_.jpg,{'Shoes': 1769},,,True,True,women,pics_boots/B00J6MUBR0.jpg
B00I7STF9O,Hunter Womens Original Tall Gloss Wellington Boots,,,"{'also_viewed': ['B00FRH0PY2','B002CQU1PY','B00IC4SEBS','B0067O5YBI','B00ECE9VD2','B00IHW2Y9I','B0067O5D0U','B002CQU18G','B00IJEB8YG','B00IJEB9ZE','B00BPFXUBK','B002QECECU','B00FEF8CX8','B00KHVD3CO','B00FEF88AA','B00KH82BL6','B00C7MN6IC','B005P9E9VC','B005P9DZ2G','B00H0HF1S2','B009SL49UE','B0030MI3G8','B00FYWFX24','B00DREJV8S','B005P9CU40','B002LE8FY6','B00GTXFTO4','B000AO5MPO','B00J5LA3F2','B00GXMX31M','B00IJEAWCA','B00L9JEC0K','B00ISRFXVS','B00L9JCYMI','B00ITPWLNC','B00B35M676','B00DN9W968','B00ITPYULS','B00FZ7JLJY','B00BOMV4L2','B00CSPSPRU','B00J5L9Y4S','B00BEG56YY','B008CLMISQ','B00CSPSKHA']}",http://ecx.images-amazon.com/images/I/415M3cgVhBL._SX342_.jpg,{'Clothing': 106209},,,True,True,women,pics_boots/B00I7STF9O.jpg
B005RMSSX2,"""Born Concept Women's Dunlavin Cold Weather Boots""",,65.99,"{'also_viewed': ['B00B1HO868','B00E9W5PS2','B009O0Y5T4','B0096UL4QY','B00E5TULMO','B004V2OPPO','B009O0XLAS','B005RMTHEQ','B00AYRJX66','B0064LRHFU','B006L0SI5M','B007RAGPP0','B0064LR1TW','B00D89EF9M','B005EI9OTG','B005KPBJB4','B00ALY4JD4','B0029F0R2K','B005QV22DQ','B00AG9A9IS','B004MRUOQW','B006FT7Z9O','B006T9U53S','B00D8FN72C','B00A0VCIOU','B0095AFZM4','B006VBF6NI','B005X72DZ0','B006L0SHWQ','B00ALY4H7W','B000WY909Q','B004V2OPP4','B008XK9J10','B00FRSUZEG','B003O2SKWG','B005GIT51Q','B007RLAFZU','B00H87M04M','B00E3OV738','B009PCQQKW','B005T2IBYG','B00JG0CNFA','B00E5TULBK','B001VCZCJU','B00FB6FOB8','B009NQGUPG','B00EJPW0PU','B0064LR1PQ','B007RLAOFG','B007R8FPNA','B0053ODE1U','B007422UJG','B00E3OYCZ8','B00BMLC9YG','B00B5I7CTS','B00B1I9H6S','B00HQOZCDI']}",http://ecx.images-amazon.com/images/I/41%2B7QXgSYML._SY395_.jpg,{'Shoes': 64507},,,True,True,women,pics_boots/B005RMSSX2.jpg
B00EXL8DVK,"""JACOBIES MOTO-2 Women's Round Toe Knee High Boots""",,,"{'also_viewed': ['B005JE8L4O','B00FPBY1LS','B00C2LUPTQ','B00E8PWJRU','B008G1G71G','B00EXL4D9Q','B00FVZG3DM','B00CF5C6HI','B00AVPH7RI','B008Y1XZX6','B00EIQRTUG','B00AEKWT8W','B00EZ88OU6','B00HJ1DOOW','B00EY6KJMU','B00FEL1Y5U','B00AVPHH4Q','B005FCTAS6']}",http://ecx.images-amazon.com/images/I/41WmTFjIG3L._SY395_.jpg,{'Shoes': 279100},,,True,True,women,pics_boots/B00EXL8DVK.jpg
B00A2Z5BIE,"""DREAMS KC Women's Lace Up Combat Boots On Traction Outsole""",,25.99,,http://ecx.images-amazon.com/images/I/31lP%2BiKTUFL._SX395_.jpg,{'Shoes': 150077},,,True,True,women,pics_boots/B00A2Z5BIE.jpg
B009XJL09O,Soda Women Zulu Boots,,,"{'also_bought': ['B005PTAY2A','B00EZDXHGC','B00EU3BAS4','B005PSYUJO','B0089GG4X4','B005QAX722','B00FEVP1PE','B005P4T8RM','B005P3OST6','B0089GI2FW','B00HFGNQY4','B00FNIDNJE','B00EB5Q7RK','B00GA96QJY','B00FC1W5IW','B0091KWYHC','B009MZWL1A','B00GXMJWLW','B00A6Y1TWS','B008MPH6OI','B009SG9H6U','B00CF5C6HI','B00EUIGCS2','B00EOQG75S','B00AVPHH4Q','B00919FZWY','B00AER2L0Q','B00HTW7EB0','B00GNGMK62','B007BWR9N6','B008X0EW44','B00F4CEMV2','B00A8YXHKS','B005QBN1N6','B00BHVW6PS','B005P4T4WG','B00I0I2IXQ','B007W9YYSG','B00HFH9XAE','B00AVPH7RI','B005QBMRUY','B00AZR0KF8','B00GJKSWIM','B007WAF02E','B009TYOKTA','B00GYL8QV4','B00G9CEUYK','B00GUYEVNC','B00J2K994C','B00FAAJ5YW','B00BJNYHRO','B00FB10G2K','B00F9R8GZA','B00ARBQHL8','B00GI6IASO','B00FE5PLNM','B007WAEV9C','B00AZLA7XO','B009PMIKYW','B00CSAGLNA','B00EPRATAK','B009RA63GO','B0094G8RKQ','B007WADJ7M','B008X0E604','B007YVYP3G','B00JSD73A0','B00F0HF7H4','B00GGR99BM','B008FQT3Q8','B00CJ6YMES','B00BIPC7Q6','B00CWB98J4','B0094GUYRK','B00DOVMYLK','B00BLW2PZY','B00CDC2OB6','B008WZCE9A','B00HHFBP2S','B003MP9C2M','B003JKV3SG','B00A3S40Z0','B00H2SU5ZI','B00E7NZP6A','B008DEWSW8','B00ESYAWW0']'also_viewed': ['B00EZDXHGC','B00EU3BAS4','B00FEVP1PE','B005P4T8RM','B005PTAY2A','B005QAX722','B0091KXI3Q','B005PSYUJO','B0089GI2FW','B005QBN0R8','B005P4T4WG','B00GWUWT9C','B00915QDEC','B005PF6ZC2','B00I5RATBU','B005P3OST6','B0089GG4X4','B00HFGNQY4','B00EB5Q7RK','B005OL9FQK','B005QBN1N6','B00FNIDNJE','B004TLW5X6','B00EOQG75S','B00GA96QJY','B00GOCE6HG','B005P4TG9C','B00FAAJ5YW','B00AER2L0Q','B0091KWYHC','B00GNGMK62','B009KTWUAA','B00B7A0RQY','B00C8UM4ZO','B00F4FD8AA','B007MLG66W','B00KZ3B88A','B00CF5C6HI','B00JUANS4G','B00GNCVAB2','B00E8PWJRU','B00FDYES8S','B00I0I2IXQ','B00A6Y1TWS','B00BLFEMB6','B005XDZKB8','B005JRMLRE','B00HS853G8','B00I5REKNI','B009MZWL1A','B00HNML8JK','B00AVPHH4Q','B00HTW7EB0','B00EZ8NZM8','B0026SFXME','B005P5L4UU','B005QBMRUY','B009SG9H6U']'bought_together': ['B005PTAY2A','B00EZDXHGC','B00EU3BAS4','B005P4T8RM']}",http://ecx.images-amazon.com/images/I/31aSachgdvL._SY395_.jpg,{'Shoes': 4053},,,True,True,women,pics_boots/B009XJL09O.jpg
